,num_employees,income,energy_usage,co2
931,9845,410742000,56000,80100
932,9899,434788000,81000,99200
933,8474,229004000,61000,86500
934,9177,690061000,64000,91300
935,8573,485089000,58000,78100
936,7743,485759000,39000,72600
937,9320,566059000,64000,93600
938,16835,493519000,64000,100700
939,14682,600890000,50000,79000
940,16344,373242000,57000,92300
941,10206,615163000,28000,67100
942,5745,423676000,67000,87000
943,7182,735637000,44000,83500
944,13660,248818000,40000,76800
945,9753,339295000,36000,66900
946,12213,808556000,43000,84300
947,11304,471162000,42000,71300
948,8950,350160000,34000,65600
949,9621,645701000,37000,81000
950,12289,422184000,40000,66600
951,10516,512653000,44000,76800
952,13988,389414000,45000,71400
953,10967,523927000,70000,103400
954,13926,683603000,66000,101800
955,4259,346333000,61000,77000
956,6194,431937000,52000,84500
957,10269,388455000,46000,89900
958,12329,361916000,58000,86500
959,10449,602387000,46000,76900
960,9199,622413000,47000,87500
961,12300,619125000,54000,91900
962,14426,416395000,62000,85000
963,14135,534041000,51000,78700
964,11824,568592000,46000,90000
965,16907,575773000,46000,78600
966,13359,614889000,70000,105400
967,19640,546381000,56000,92100
968,14070,546910000,41000,80100
969,4613,838941000,54000,94100
970,12133,505240000,33000,79600
971,11145,608915000,55000,85600
972,9995,451021000,44000,75200
973,11511,408618000,68000,92500
974,6578,389556000,63000,89300
975,12192,575774000,58000,92600
976,12573,526338000,58000,90000
977,9073,594731000,51000,79300
978,13581,574632000,67000,87800
979,8037,510867000,48000,84400
980,10586,523634000,60000,99800
981,8900,316601000,61000,77900
982,13149,770955000,43000,79000
983,16558,487222000,50000,92200
984,13386,540062000,72000,91100
985,11004,448739000,64000,90000
986,12383,491783000,53000,82600
987,7421,422977000,51000,79900
988,7941,414233000,64000,82500
989,13444,595963000,56000,93900
990,13363,349330000,39000,76200
991,10881,613508000,36000,74400
992,11062,637170000,55000,79100
993,7201,543511000,45000,71000
994,9444,478476000,25000,56600
995,9262,620829000,50000,88500
996,7769,459247000,64000,97100
997,9806,734063000,39000,82100
998,10097,668010000,53000,88800
999,14636,477403000,44000,86600
1000,11186,577458000,32000,65900
1001,6732,524349000,72000,88100
1002,10310,470731000,55000,85700
1003,10880,438382000,45000,77000
1004,7164,565831000,55000,86500
1005,9654,369413000,40000,74200
1006,10556,438997000,35000,70700
1007,14529,220301000,44000,72100
1008,15744,553614000,61000,97200
1009,13769,611106000,44000,85700
1010,13629,515800000,68000,89600
1011,10073,656275000,49000,75900
1012,7463,509905000,51000,86700
1013,11518,433817000,41000,74000
1014,8371,472171000,60000,91900
1015,10255,353237000,45000,77400
1016,10392,571456000,52000,87200
1017,10395,761021000,46000,82300
1018,9791,582208000,48000,85500
1019,9151,627097000,72000,89800
1020,10435,640044000,52000,83800
1021,8448,380270000,38000,74700
1022,12458,422546000,31000,71100
1023,11727,477415000,57000,90700
1024,10989,370220000,65000,90800
1025,10469,326907000,43000,70400
1026,7762,541184000,45000,69800
1027,9462,458931000,39000,71900
1028,11745,491822000,50000,88500
1029,4930,347553000,50000,69700
1030,5707,624804000,89000,104200
1031,8783,468220000,39000,74600
1032,10673,402036000,65000,87900
1033,13678,643859000,57000,80900
1034,7974,293080000,42000,61000
1035,9919,574337000,46000,83300
1036,12296,551136000,49000,91400
1037,13687,574686000,41000,75800
1038,3481,594032000,31000,67700
1039,5235,607825000,88000,108300
1040,18302,646387000,59000,88200
1041,12049,536372000,44000,74300
1042,7379,581497000,29000,67200
1043,9041,539054000,66000,90100
1044,8845,338688000,70000,90600
1045,8528,424873000,37000,68500
1046,3802,684145000,46000,74200
1047,11891,490521000,53000,92700
1048,13142,394057000,51000,88300
1049,13764,385578000,55000,84200
1050,8007,418461000,50000,79200
1051,11649,726388000,36000,71500
1052,11799,804023000,49000,92900
1053,12264,598407000,40000,77100
1054,8631,615355000,52000,81600
1055,6050,371178000,62000,88200
1056,9913,561683000,60000,90700
1057,7054,544487000,46000,85100
1058,9227,519133000,53000,81000
1059,11059,99943000,33000,61400
1060,6095,399187000,48000,84400
1061,7598,226350000,40000,69700
1062,11614,453849000,57000,82600
1063,10652,558258000,28000,73800
1064,13507,541731000,52000,72400
1065,13942,381981000,50000,72900
1066,8583,554950000,41000,76400
1067,7201,119978000,67000,82700
1068,13434,646599000,67000,103200
1069,5378,524622000,31000,69700
1070,9055,497712000,50000,83100
1071,9270,575812000,66000,96700
1072,14949,617029000,55000,84100
1073,12816,309297000,54000,82200
1074,8710,544319000,65000,81900
1075,12465,192900000,45000,67300
1076,11476,465981000,55000,83400
1077,9854,637065000,33000,78800
1078,10454,708856000,41000,80200
1079,12497,604574000,53000,85300
1080,8665,566815000,25000,68900
1081,11771,614030000,54000,87800
1082,10675,449519000,60000,83700
1083,14978,589855000,61000,92300
1084,10775,670781000,69000,101200
1085,7502,578207000,54000,85200
1086,12787,502107000,47000,83800
1087,11154,803503000,55000,87500
1088,4566,726631000,51000,95800
1089,10113,591767000,72000,100300
1090,5885,534212000,63000,92300
1091,8930,376861000,75000,93000
1092,11556,699095000,56000,95600
1093,11934,524925000,67000,95700
1094,11136,332825000,58000,78200
1095,10734,521986000,60000,89300
1096,10351,426664000,61000,91700
1097,13583,415194000,41000,79600
1098,16180,484006000,33000,74100
1099,8796,301360000,48000,60600
1100,6687,498632000,65000,85100
1101,11717,603293000,48000,87600
1102,10981,430786000,69000,91500
1103,15090,664224000,44000,84600
1104,9771,564576000,63000,91400
1105,12343,635890000,60000,82500
1106,5961,590274000,56000,83700
1107,9593,508620000,45000,79600
1108,12691,593826000,52000,92700
1109,14797,694572000,44000,89300
1110,11340,473362000,30000,68900
1111,8255,504137000,27000,70400
1112,8262,359397000,60000,86900
1113,10246,658445000,78000,99400
1114,5739,576080000,58000,92800
1115,12502,536448000,68000,91700
1116,10597,490116000,62000,92600
1117,5442,303689000,33000,67300
1118,7817,384615000,67000,98100
1119,11125,675403000,36000,73900
1120,11013,427781000,50000,78100
1121,5531,367544000,54000,83600
1122,13529,495536000,37000,72500
1123,7260,543710000,51000,70500
1124,7822,665645000,80000,104700
1125,9355,599172000,45000,82100
1126,11356,515121000,23000,70100
1127,16239,323711000,60000,84200
1128,8258,485291000,68000,96600
1129,11336,296623000,47000,79300
1130,10947,338822000,50000,73600
1131,8618,590308000,44000,76500
1132,11542,534756000,52000,88900
1133,11410,447831000,44000,79600
1134,8471,429909000,47000,79400
1135,16699,576267000,69000,99400
1136,9990,468084000,45000,71100
1137,9115,498489000,58000,89300
1138,7109,615952000,49000,76400
1139,11953,524231000,46000,82000
1140,7523,563293000,72000,97300
1141,8519,479183000,71000,95700
1142,14405,520514000,64000,91900
1143,12564,600298000,38000,75800
1144,15561,375390000,51000,83800
1145,11951,699638000,55000,93900
1146,11314,426082000,46000,77700
1147,5335,482039000,53000,84900
1148,7679,571583000,50000,82400
1149,10990,592636000,63000,99800
1150,14142,462570000,45000,73100
1151,8640,774106000,51000,90000
1152,13696,555525000,53000,82500
1153,12497,405102000,48000,73900
1154,9310,389098000,61000,84200
1155,14038,542510000,65000,96000
1156,11332,304227000,60000,77100
1157,14291,344575000,59000,76500
1158,12827,418769000,58000,85200
1159,8531,433276000,45000,72500
1160,14200,474269000,50000,81900
1161,7204,722807000,35000,76800
1162,9712,754736000,32000,75000
1163,11732,539482000,67000,92200
1164,7773,332736000,35000,62800
1165,9614,189268000,43000,72400
1166,12535,368149000,57000,80700
1167,6229,708305000,62000,101400
1168,10529,656776000,35000,72300
1169,14563,650601000,51000,78000
1170,11036,321323000,29000,62400
1171,9182,213636000,60000,85700
1172,11042,367182000,45000,70600
1173,12678,628505000,35000,70900
1174,9438,535938000,44000,81800
1175,11759,672755000,68000,101300
1176,8122,453519000,60000,85900
1177,9177,354303000,47000,66900
1178,13616,463960000,71000,101600
1179,10229,481237000,63000,93800
1180,10156,361110000,32000,69700
1181,9493,443087000,25000,60600
1182,11162,593853000,44000,79200
1183,9787,565938000,49000,75900
1184,7810,458134000,40000,76400
1185,6734,723683000,47000,82300
1186,7122,636892000,32000,70500
1187,14516,604833000,60000,91700
1188,12726,553090000,37000,83500
1189,11107,761805000,38000,87200
1190,10089,535361000,73000,93200
1191,7578,422661000,56000,90000
1192,7864,581714000,52000,83600
1193,8073,353955000,55000,77900
1194,10074,443940000,48000,73100
1195,15105,504991000,35000,81000
1196,7813,531151000,64000,93500
1197,8753,466749000,39000,79800
1198,12459,657275000,36000,82500
1199,14332,459807000,77000,96700
1200,8832,496247000,37000,76800
1201,8992,350295000,40000,74700
1202,9133,549313000,44000,87200
1203,9848,441759000,40000,77500
1204,8495,762933000,58000,86900
1205,6125,387160000,58000,81600
1206,10901,669824000,47000,83200
1207,9709,481419000,57000,81200
1208,11373,348926000,70000,88200
1209,11162,458713000,57000,82300
1210,11675,504148000,60000,81500
1211,12745,440763000,76000,93200
1212,12138,513584000,55000,90200
1213,12495,811131000,59000,96900
1214,11341,471091000,43000,80700
1215,7002,522974000,54000,79800
1216,14356,534908000,31000,72700
1217,10887,496138000,72000,92000
1218,10991,582993000,23000,67500
1219,9760,356905000,56000,72100
1220,8309,514703000,60000,95700
1221,12645,552857000,47000,92000
1222,13883,467348000,51000,80800
1223,7053,445868000,53000,78200
1224,11312,430068000,58000,87200
1225,8398,553378000,54000,81400
1226,6430,520898000,52000,79800
1227,6216,559207000,52000,87700
1228,11426,481450000,67000,101600
1229,9350,540742000,55000,92300
1230,10069,490722000,50000,88800
1231,6632,569872000,36000,76600
1232,12567,612987000,57000,99200
1233,13344,173566000,57000,79800
1234,13981,640875000,75000,106600
1235,9441,462942000,55000,84300
1236,11435,750945000,59000,87800
1237,10935,662358000,44000,83400
1238,14259,481250000,56000,96400
1239,12577,389343000,20000,61500
1240,11408,674180000,59000,91500
1241,9768,571761000,61000,94400
1242,11416,495989000,53000,82100
1243,2791,374474000,57000,85900
1244,6627,430264000,64000,91600
1245,5780,768000000,49000,79300
1246,9890,650674000,62000,92100
1247,11989,431073000,54000,83300
1248,11979,622168000,68000,92900
1249,3098,621482000,59000,92500
1250,10897,865163000,53000,89700
1251,13771,395853000,66000,93400
1252,12531,373305000,41000,80600
1253,12927,467832000,63000,84300
1254,9263,474763000,59000,75800
1255,11795,592815000,59000,91600
1256,10080,617794000,58000,91800
1257,9669,444910000,43000,81500
1258,13425,367761000,50000,77300
1259,11318,579780000,51000,85300
1260,9643,388593000,44000,78400
1261,6633,620919000,38000,74000
1262,4431,458918000,27000,61700
1263,12301,661924000,38000,76100
1264,12489,445267000,48000,88600
1265,7776,602264000,51000,94200
1266,13670,361764000,23000,58400
1267,12265,489908000,58000,85700
1268,12801,693671000,44000,85000
1269,11474,581429000,60000,88000
1270,15037,606998000,57000,90000
1271,4054,466877000,63000,95400
1272,5505,411988000,38000,59600
1273,10995,574743000,64000,89000
1274,15547,516185000,45000,85400
1275,11933,720624000,42000,69700
1276,15399,613772000,47000,78700
1277,11746,550596000,38000,76500
1278,13950,429438000,52000,77900
1279,12884,486176000,35000,67200
1280,12458,630731000,58000,94600
1281,9787,461020000,51000,83400
1282,8468,520914000,73000,93100
1283,3049,864576000,52000,91400
1284,8947,350968000,52000,82600
1285,9913,563426000,78000,99500
1286,9627,414071000,47000,84800
1287,5083,494156000,39000,85700
1288,12562,562360000,46000,82900
1289,7999,418932000,55000,83800
1290,8407,405685000,45000,67600
1291,9243,538960000,52000,83300
1292,11086,575667000,50000,81500
1293,16272,734185000,43000,87500
1294,8076,731717000,30000,71500
1295,13879,513541000,56000,91200
1296,8237,610129000,57000,85400
1297,11401,699196000,55000,83600
1298,12744,490439000,33000,70300
1299,12986,433075000,53000,87900
1300,13536,677412000,52000,97900
1301,13997,267922000,40000,80200
1302,11689,638482000,47000,75300
1303,10771,453303000,36000,79700
1304,9492,455210000,55000,90600
1305,13554,522055000,47000,73100
1306,9148,400048000,31000,72000
1307,8563,442515000,57000,85100
1308,8265,561363000,47000,79100
1309,9324,392114000,88000,104800
1310,13279,747767000,83000,109300
1311,10068,617904000,52000,89900
1312,14574,587296000,70000,102400
1313,11161,612027000,67000,105500
1314,5509,463833000,40000,66700
1315,14853,570669000,50000,87200
1316,12702,456618000,76000,102400
1317,12850,593629000,90000,111100
1318,8510,729053000,64000,87700
1319,7714,657726000,59000,86600
1320,10350,393788000,43000,70300
1321,11649,267570000,82000,102700
1322,7167,492292000,48000,73000
1323,14401,744784000,51000,86800
1324,12125,626985000,16000,65200
1325,7652,438908000,61000,85200
1326,10663,381702000,31000,79600
1327,5682,402020000,39000,77100
1328,10509,550193000,42000,77200
1329,9076,487802000,40000,74300
1330,8944,404163000,34000,75000
1331,14975,444530000,55000,92300
1332,14328,468986000,62000,89000
1333,10740,638512000,38000,82700
1334,11615,404973000,44000,79700
1335,13280,646561000,41000,78900
1336,8511,457796000,72000,87500
1337,7030,725093000,26000,77700
1338,8376,554303000,47000,84800
1339,7131,638608000,49000,84200
1340,11853,539267000,55000,87300
1341,12213,521963000,45000,81300
1342,3389,411614000,60000,80400
1343,7729,698524000,62000,90800
1344,6703,383903000,41000,78500
1345,8964,657651000,22000,68000
1346,8091,303984000,54000,81600
1347,11169,686386000,69000,96000
1348,12419,531634000,47000,80800
1349,7851,481374000,58000,88300
1350,12023,410965000,53000,76400
1351,8713,720389000,61000,92700
1352,11128,265931000,22000,50000
1353,11667,447906000,45000,74300
1354,13643,463193000,45000,81300
1355,10274,500924000,62000,86000
1356,8917,575429000,71000,103400
1357,12838,541090000,42000,75700
1358,15202,645091000,60000,97500
1359,7764,508367000,55000,76300
1360,12593,431027000,62000,86900
1361,6815,760838000,45000,83800
1362,11075,370847000,44000,75400
1363,6121,323100000,68000,87500
1364,7780,551474000,50000,84400
1365,14440,345898000,31000,72900
1366,10442,285427000,59000,85800
1367,12224,514495000,84000,101000
1368,13297,626924000,41000,82200
1369,8515,684635000,73000,100800
1370,16753,535163000,47000,83600
1371,13695,603844000,65000,101500
1372,8489,712588000,40000,76600
1373,13453,641786000,56000,83100
1374,13883,336271000,49000,85200
1375,12355,429506000,46000,75700
1376,8434,550714000,46000,77600
1377,8529,622452000,71000,97100
1378,8169,615795000,46000,79000
1379,14220,607759000,31000,73200
1380,7108,495289000,54000,83700
1381,13657,630076000,47000,85000
1382,10845,732999000,50000,83800
1383,6408,428940000,45000,73300
1384,6993,359516000,42000,77900
1385,11438,464873000,70000,96900
1386,13536,675626000,58000,86700
1387,11082,872701000,67000,98700
1388,10230,628370000,43000,84600
1389,16722,395297000,54000,78600
1390,12960,381183000,51000,80800
1391,8493,326953000,46000,70900
1392,13341,438059000,70000,91000
1393,14414,676630000,45000,87800
1394,8587,476449000,61000,89600
1395,12215,428280000,68000,88900
1396,14918,448459000,67000,85900
1397,6014,542089000,48000,78900
1398,8832,604993000,50000,88900
1399,6986,584914000,63000,91900
1400,9046,457722000,57000,82700
1401,12703,646879000,37000,74800
1402,10130,560740000,59000,92500
1403,9107,730140000,35000,71800
1404,11013,546430000,67000,86200
1405,15290,703712000,24000,77400
1406,6386,334887000,47000,81200
1407,10408,388284000,66000,87100
1408,10531,411109000,66000,87800
1409,8469,448704000,54000,83000
1410,5393,632825000,46000,88600
1411,5048,407964000,43000,72700
1412,10224,601315000,50000,79200
1413,12491,638457000,41000,77800
